Symbol,Price~,"Exp Date",Strike,Moneyness,Bid,"BE (Bid)",BE%,Volume,"Open Int",IV,Delta,"OTM Prob","Ptnl Rtn","Ann Rtn",Time
TSLA,219.65,2024-11-15,175.00,-20.33%,1.14,173.86,26.34%,175,5449,61.54%,0.069605,92.09%,0.7%,9.6%,"10:39 ET"
ABBV,188.52,2024-11-15,170.00,-9.82%,1.1,168.9,11.62%,132,1473,35.31%,0.125632,86.84%,0.7%,9.5%,"10:38 ET"
NVDA,141.24,2025-01-17,105.00,-25.66%,2.34,102.66,37.58%,193,30938,56.19%,0.110924,85.87%,2.3%,9.5%,"10:40 ET"
NVDA,141.24,2024-12-20,105.00,-25.66%,1.6,103.4,36.60%,536,49818,60.30%,0.091433,88.74%,1.5%,9.4%,"10:37 ET"
SYF,56.15,2024-11-15,47.00,-16.30%,0.3,46.7,20.24%,121,2644,54.54%,0.088763,89.36%,0.6%,9.4%,"10:44 ET"
NVDA,141.24,2024-11-01,121.00,-14.33%,0.34,120.66,17.06%,242,1267,55.74%,0.057342,94.50%,0.3%,9.4%,"10:28 ET"
NVDA,141.24,2024-11-15,114.00,-19.29%,0.72,113.28,24.68%,120,7809,57.81%,0.072322,92.16%,0.6%,9.3%,"10:38 ET"
AMZN,188.52,2024-11-01,165.00,-12.48%,0.46,164.54,14.57%,462,2161,50.60%,0.063951,93.54%,0.3%,9.3%,"10:30 ET"
BABA,100.89,2024-11-15,87.50,-13.27%,0.55,86.95,16.03%,181,791,43.25%,0.099037,89.58%,0.6%,9.2%,"10:32 ET"
MSFT,417.27,2024-11-15,380.00,-8.93%,2.38,377.62,10.50%,122,16225,32.72%,0.13155,86.27%,0.6%,9.2%,"10:40 ET"
ENB,41.92,2024-11-15,40.00,-4.58%,0.25,39.75,5.46%,102,1535,21.51%,0.205316,79.75%,0.6%,9.2%,"10:38 ET"
GOOG,166.05,2024-12-20,150.00,-9.67%,2.23,147.77,12.37%,535,6156,30.83%,0.18772,79.19%,1.5%,9.2%,"10:44 ET"
NVDA,141.24,2024-11-08,115.00,-18.58%,0.51,114.49,23.36%,301,4344,60.65%,0.060589,93.65%,0.4%,9.0%,"10:42 ET"
AMZN,188.52,2024-11-15,165.00,-12.48%,1.01,163.99,14.96%,169,14574,41.22%,0.10146,89.16%,0.6%,9.0%,"10:43 ET"
MSTR,213.05,2024-11-01,130.00,-38.98%,0.35,129.65,64.33%,141,589,152.81%,0.022439,96.87%,0.3%,9.0%,"09:54 ET"
VZ,43.94,2024-11-15,41.00,-6.69%,0.25,40.75,7.83%,109,1563,26.68%,0.156679,83.93%,0.6%,9.0%,"10:40 ET"
CSCO,56.94,2024-11-15,52.50,-7.80%,0.32,52.18,9.12%,125,5954,29.98%,0.140073,84.96%,0.6%,9.0%,"10:37 ET"
TSLA,219.65,2024-11-01,180.00,-18.05%,0.48,179.52,22.35%,612,2137,68.23%,0.043782,95.36%,0.3%,8.9%,"10:43 ET"
TSLA,219.65,2024-11-08,175.00,-20.33%,0.76,174.24,26.06%,494,615,65.80%,0.053869,94.00%,0.4%,8.8%,"10:44 ET"
PLTR,42.93,2024-11-08,30.00,-30.12%,0.13,29.87,43.72%,461,1836,95.04%,0.03605,95.52%,0.4%,8.8%,"10:26 ET"
GLW,46.85,2024-12-20,42.00,-10.35%,0.6,41.4,13.16%,200,725,32.19%,0.183993,79.88%,1.4%,8.8%,"10:33 ET"
PBF,32.89,2024-11-15,25.00,-23.99%,0.15,24.85,32.35%,180,1048,72.73%,0.060036,92.52%,0.6%,8.8%,"09:55 ET"
GM,49.17,2025-01-17,43.00,-12.55%,0.89,42.11,16.77%,810,3106,35.30%,0.184747,78.04%,2.1%,8.8%,"10:31 ET"
TSM,202.5,2024-11-15,175.00,-13.58%,1.03,173.97,16.40%,239,5762,43.93%,0.096337,89.79%,0.6%,8.6%,"10:40 ET"
PLTR,42.93,2025-01-17,31.00,-27.79%,0.63,30.37,41.36%,653,2303,58.94%,0.097638,86.97%,2.1%,8.6%,"10:28 ET"
NVDA,141.24,2024-11-15,113.00,-19.99%,0.66,112.34,25.73%,264,8810,58.46%,0.066575,92.76%,0.6%,8.6%,"10:43 ET"
CMG,59.65,2025-01-17,52.00,-12.82%,1.05,50.95,17.08%,162,10108,34.79%,0.177444,78.92%,2.1%,8.5%,"10:44 ET"
LRCX,72.77,2025-01-17,57.00,-21.67%,1.15,55.85,30.30%,106,1008,48.55%,0.124118,84.72%,2.1%,8.5%,"09:56 ET"
AAPL,235.67,2024-12-20,220.00,-6.65%,3,217,8.60%,184,11025,24.99%,0.214583,75.15%,1.4%,8.4%,"10:40 ET"
TSN,59.35,2024-11-15,52.50,-11.54%,0.3,52.2,13.70%,204,351,38.63%,0.100936,88.74%,0.6%,8.4%,"10:11 ET"
BAC,42.15,2025-01-17,39.00,-7.47%,0.77,38.23,10.25%,109,31952,25.85%,0.233061,72.97%,2.0%,8.4%,"10:31 ET"
NVDA,141.24,2024-11-01,120.00,-15.04%,0.3,119.7,18.00%,1341,13116,56.50%,0.050271,95.17%,0.3%,8.3%,"10:43 ET"
GOOGL,164.31,2024-11-15,145.00,-11.75%,0.81,144.19,13.95%,123,10037,38.38%,0.101464,89.34%,0.6%,8.2%,"10:40 ET"
MSFT,417.27,2025-01-17,385.00,-7.73%,7.45,377.55,10.52%,111,3121,25.84%,0.23137,73.71%,2.0%,8.2%,"10:44 ET"
JPM,224.79,2024-11-15,210.00,-6.58%,1.17,208.83,7.64%,209,5381,26.16%,0.145787,83.99%,0.6%,8.2%,"10:38 ET"
RBLX,40.11,2024-11-15,27.50,-31.44%,0.15,27.35,46.65%,104,284,86.58%,0.038,95.21%,0.5%,8.0%,"10:44 ET"
PLD,119.36,2024-11-15,110.00,-7.84%,0.6,109.4,9.10%,271,3329,29.24%,0.136086,85.70%,0.5%,8.0%,"10:38 ET"
BA,161.57,2024-11-01,140.00,-13.35%,0.33,139.67,15.68%,208,1690,53.40%,0.053273,93.89%,0.2%,7.8%,"10:43 ET"
AEM,87.2,2024-11-15,75.00,-13.99%,0.4,74.6,16.89%,516,1340,44.31%,0.091605,90.32%,0.5%,7.8%,"10:33 ET"
JD,39.65,2024-11-01,34.00,-14.25%,0.08,33.92,16.89%,202,915,60.51%,0.063428,92.83%,0.2%,7.8%,"10:37 ET"
AZN,77.86,2024-11-15,70.00,-10.10%,0.37,69.63,11.82%,2713,1865,34.50%,0.108127,88.07%,0.5%,7.8%,"10:43 ET"
PLTR,42.93,2024-11-22,30.00,-30.12%,0.2,29.8,44.06%,133,355,77.00%,0.045611,94.20%,0.7%,7.7%,"10:44 ET"
WMT,81.13,2024-12-20,75.00,-7.56%,0.93,74.07,9.53%,124,3801,25.66%,0.194075,77.49%,1.3%,7.6%,"10:32 ET"
MS,119.1,2024-12-20,110.00,-7.64%,1.36,108.64,9.63%,360,3907,25.08%,0.194586,78.28%,1.3%,7.6%,"10:17 ET"
AAPL,235.67,2025-01-17,220.00,-6.65%,3.95,216.05,9.08%,272,31835,23.95%,0.236125,72.07%,1.8%,7.6%,"10:43 ET"
NVDA,141.24,2024-12-20,101.00,-28.49%,1.24,99.76,41.58%,109,9798,61.86%,0.072194,90.94%,1.2%,7.6%,"10:26 ET"
BAC,42.15,2024-11-15,39.00,-7.47%,0.2,38.8,8.63%,313,7667,28.22%,0.130187,85.35%,0.5%,7.5%,"10:41 ET"
BAC,42.15,2024-11-01,40.00,-5.10%,0.09,39.91,5.61%,266,1220,25.73%,0.108188,87.94%,0.2%,7.5%,"10:31 ET"
AXP,272.46,2024-12-20,250.00,-8.24%,3,247,10.31%,292,2631,26.27%,0.183478,79.03%,1.2%,7.4%,"10:32 ET"
AAPL,235.67,2024-11-15,215.00,-8.77%,1.08,213.92,10.17%,208,15378,30.90%,0.113704,87.18%,0.5%,7.4%,"10:40 ET"
NVDA,141.24,2025-01-17,100.00,-29.20%,1.74,98.26,43.74%,283,57064,57.73%,0.085476,88.84%,1.8%,7.3%,"10:41 ET"
PLTR,42.93,2025-01-17,30.00,-30.12%,0.52,29.48,45.62%,130,11699,59.51%,0.081034,89.00%,1.8%,7.3%,"10:34 ET"
DIS,97.11,2025-01-17,85.00,-12.47%,1.46,83.54,16.24%,202,18769,32.14%,0.169131,80.07%,1.7%,7.2%,"10:28 ET"
NFLX,762.67,2024-11-15,700.00,-8.22%,3.45,696.55,9.49%,154,1577,28.90%,0.12131,87.15%,0.5%,7.2%,"10:43 ET"
MRVL,82.64,2024-11-15,67.50,-18.32%,0.33,67.17,23.03%,165,3344,52.22%,0.065741,93.07%,0.5%,7.2%,"10:39 ET"
NVDA,141.24,2024-12-20,100.00,-29.20%,1.16,98.84,42.90%,8097,58294,62.25%,0.067907,91.44%,1.2%,7.1%,"10:41 ET"
UNH,576.08,2024-12-20,530.00,-8.00%,6.1,523.9,9.96%,206,499,25.63%,0.182946,78.88%,1.2%,7.1%,"10:44 ET"
AMD,156.3,2024-11-15,120.00,-23.22%,0.57,119.43,30.87%,111,13051,62.70%,0.050445,94.64%,0.5%,7.0%,"10:44 ET"
RDDT,79.32,2024-11-15,55.00,-30.66%,0.26,54.74,44.90%,103,2518,83.00%,0.037693,95.41%,0.5%,6.9%,"10:44 ET"
NVDA,141.24,2024-11-15,110.00,-22.12%,0.52,109.48,29.01%,4141,50761,60.63%,0.05227,94.24%,0.5%,6.9%,"10:45 ET"
NVDA,141.24,2024-11-22,100.00,-29.20%,0.6,99.4,42.09%,135,1733,72.46%,0.044782,94.62%,0.6%,6.9%,"10:45 ET"
TSM,202.5,2024-11-01,180.00,-11.11%,0.37,179.63,12.73%,124,527,42.37%,0.056872,94.54%,0.2%,6.8%,"10:36 ET"
NEM,58.01,2025-01-17,50.00,-13.81%,0.81,49.19,17.93%,111,4397,33.26%,0.154564,81.86%,1.6%,6.8%,"10:07 ET"
NVDA,141.24,2024-11-29,100.00,-29.20%,0.72,99.28,42.26%,255,1114,68.73%,0.051039,93.78%,0.7%,6.8%,"10:44 ET"
NVDA,141.24,2024-11-01,118.00,-16.45%,0.24,117.76,19.94%,1035,3566,58.69%,0.040085,96.12%,0.2%,6.8%,"10:41 ET"
UPS,133.41,2024-11-15,115.00,-13.80%,0.53,114.47,16.55%,612,1041,42.50%,0.078831,90.91%,0.5%,6.8%,"10:39 ET"
UBER,80.11,2025-01-17,65.00,-18.86%,1.04,63.96,25.25%,255,6003,41.46%,0.12102,84.77%,1.6%,6.7%,"10:40 ET"
BABA,100.89,2024-12-20,85.00,-15.75%,0.92,84.08,19.99%,1003,1553,37.24%,0.117821,87.18%,1.1%,6.7%,"10:31 ET"
WFC,64.42,2024-11-01,60.00,-6.86%,0.12,59.88,7.58%,348,3534,30.86%,0.075572,90.77%,0.2%,6.6%,"10:36 ET"
WFC,64.42,2024-12-20,57.50,-10.74%,0.62,56.88,13.26%,104,6346,30.01%,0.145193,82.48%,1.1%,6.6%,"10:42 ET"
WMT,81.13,2025-01-17,75.00,-7.56%,1.18,73.82,9.90%,175,5318,23.74%,0.210858,74.98%,1.6%,6.6%,"09:41 ET"
MDB,274.64,2024-12-20,200.00,-27.18%,2.15,197.85,38.81%,349,6374,58.28%,0.069317,91.02%,1.1%,6.6%,"10:27 ET"
TSM,202.5,2025-01-17,160.00,-20.99%,2.5,157.5,28.57%,140,15347,43.62%,0.110589,86.43%,1.6%,6.6%,"10:24 ET"
XOM,120.18,2024-12-20,110.00,-8.47%,1.17,108.83,10.43%,10008,4658,26.04%,0.172916,79.91%,1.1%,6.5%,"10:25 ET"
BA,161.57,2024-11-15,135.00,-16.44%,0.6,134.4,20.22%,248,6220,47.94%,0.065327,92.39%,0.4%,6.5%,"10:43 ET"
FNV,134,2024-12-20,120.00,-10.45%,1.25,118.75,12.84%,1002,507,28.99%,0.151306,82.61%,1.1%,6.4%,"10:21 ET"
ABNB,136.8,2024-11-15,110.00,-19.59%,0.48,109.52,24.91%,132,2727,55.16%,0.056322,93.45%,0.4%,6.4%,"10:07 ET"
JD,39.65,2024-11-15,30.00,-24.34%,0.13,29.87,32.74%,257,1826,66.72%,0.045775,94.49%,0.4%,6.4%,"10:11 ET"
AAPL,235.67,2024-12-20,215.00,-8.77%,2.21,212.79,10.75%,162,9790,25.94%,0.162184,80.86%,1.0%,6.3%,"10:43 ET"
NFLX,762.67,2024-11-15,695.00,-8.87%,2.99,692.01,10.21%,144,658,29.40%,0.106839,88.64%,0.4%,6.3%,"10:38 ET"
NVDA,141.24,2024-11-08,110.00,-22.12%,0.34,109.66,28.80%,255,2908,65.61%,0.040193,95.69%,0.3%,6.3%,"10:43 ET"
NVDA,141.24,2024-11-01,117.00,-17.16%,0.22,116.78,20.95%,277,3888,60.05%,0.036409,96.45%,0.2%,6.3%,"10:45 ET"
CMG,59.65,2024-12-20,50.00,-16.18%,0.5,49.5,20.51%,158,7245,39.09%,0.112561,86.72%,1.0%,6.1%,"10:44 ET"
FCX,48.11,2024-12-20,40.00,-16.86%,0.4,39.6,21.49%,204,6221,39.44%,0.104454,87.58%,1.0%,6.1%,"10:41 ET"
PFE,29.08,2024-12-20,26.00,-10.59%,0.26,25.74,12.98%,205,10204,28.38%,0.152317,83.47%,1.0%,6.1%,"10:31 ET"
NVDA,141.24,2024-11-15,108.00,-23.53%,0.45,107.55,31.33%,1522,6345,62.64%,0.04568,94.92%,0.4%,6.1%,"10:45 ET"
NFLX,762.67,2024-12-20,685.00,-10.18%,6.65,678.35,12.43%,107,1485,27.69%,0.147362,83.06%,1.0%,6.0%,"10:21 ET"
CAT,390.56,2024-11-15,340.00,-12.95%,1.36,338.64,15.33%,102,985,38.82%,0.074104,91.38%,0.4%,5.9%,"10:44 ET"
NVDA,141.24,2025-01-17,95.00,-32.74%,1.3,93.7,50.74%,123,43885,59.49%,0.065134,91.27%,1.4%,5.8%,"10:36 ET"
JD,39.65,2024-12-20,30.00,-24.34%,0.28,29.72,33.41%,683,1244,52.52%,0.078816,90.48%,0.9%,5.7%,"10:40 ET"
AMZN,188.52,2024-12-20,160.00,-15.13%,1.49,158.51,18.93%,284,17644,35.40%,0.108891,87.35%,0.9%,5.7%,"10:45 ET"
BA,161.57,2025-01-17,130.00,-19.54%,1.74,128.26,25.97%,1018,6568,39.42%,0.108235,86.93%,1.4%,5.6%,"10:44 ET"
AAPL,235.67,2024-11-01,215.00,-8.77%,0.36,214.64,9.80%,262,2517,35.09%,0.06004,93.41%,0.2%,5.6%,"10:42 ET"
PLTR,42.93,2024-11-01,36.00,-16.14%,0.06,35.94,19.45%,384,2737,58.46%,0.038654,95.86%,0.2%,5.5%,"10:43 ET"
RCL,199.95,2024-12-20,160.00,-19.98%,1.44,158.56,26.10%,105,262,44.95%,0.088123,88.94%,0.9%,5.5%,"10:07 ET"
VZ,43.94,2024-11-15,40.00,-8.97%,0.15,39.85,10.26%,2018,949,28.45%,0.100036,89.64%,0.4%,5.5%,"10:31 ET"
NVDA,141.24,2024-12-20,95.00,-32.74%,0.85,94.15,50.02%,372,16561,64.88%,0.050848,93.42%,0.9%,5.5%,"10:45 ET"
NKE,82.48,2024-11-15,75.00,-9.07%,0.28,74.72,10.39%,171,9124,28.69%,0.096732,89.72%,0.4%,5.5%,"10:36 ET"
JCI,77.4,2024-11-15,67.50,-12.79%,0.25,67.25,15.09%,220,1201,39.65%,0.085881,90.64%,0.4%,5.4%,"10:20 ET"
TSM,202.5,2025-01-17,155.00,-23.46%,2,153,32.35%,155,11793,44.84%,0.090042,88.77%,1.3%,5.4%,"10:22 ET"
CRM,291.97,2024-11-15,260.00,-10.95%,0.96,259.04,12.71%,211,2402,33.36%,0.085282,90.80%,0.4%,5.4%,"10:14 ET"
BA,161.57,2024-12-20,130.00,-19.54%,1.14,128.86,25.38%,148,1842,42.46%,0.08627,89.67%,0.9%,5.4%,"10:41 ET"
MSFT,417.27,2024-11-01,370.00,-11.33%,0.59,369.41,12.96%,260,965,41.62%,0.048332,95.19%,0.2%,5.3%,"10:40 ET"
CCJ,58.37,2024-11-15,45.00,-22.91%,0.16,44.84,30.17%,169,6859,61.34%,0.044206,94.74%,0.4%,5.2%,"10:40 ET"
NVDA,141.24,2024-11-01,115.00,-18.58%,0.18,114.82,23.01%,522,8487,62.75%,0.030079,97.04%,0.2%,5.2%,"10:44 ET"
JPM,224.79,2025-01-17,200.00,-11.03%,2.46,197.54,13.79%,958,4612,26.34%,0.154602,81.69%,1.2%,5.2%,"10:37 ET"
ULTA,375.18,2024-12-20,300.00,-20.04%,2.5,297.5,26.11%,200,368,42.62%,0.07946,90.22%,0.8%,5.1%,"10:30 ET"
AAPL,235.67,2024-11-15,210.00,-10.89%,0.73,209.27,12.62%,213,24072,32.74%,0.077989,91.08%,0.3%,5.1%,"10:40 ET"
IBM,232.24,2024-12-20,205.00,-11.73%,1.68,203.32,14.22%,283,287,28.92%,0.128062,85.63%,0.8%,5.0%,"09:55 ET"
NVDA,141.24,2024-11-15,105.00,-25.66%,0.36,104.64,34.98%,307,23379,65.56%,0.03715,95.80%,0.3%,5.0%,"10:45 ET"
NVDA,141.24,2024-11-01,114.00,-19.29%,0.17,113.83,24.08%,523,1522,64.75%,0.028539,97.17%,0.1%,5.0%,"10:40 ET"
GOOGL,164.31,2024-11-15,140.00,-14.80%,0.47,139.53,17.76%,155,14824,40.61%,0.061859,93.40%,0.3%,4.9%,"10:38 ET"
MU,110.03,2024-12-20,80.00,-27.29%,0.64,79.36,38.65%,116,5520,53.68%,0.05941,92.85%,0.8%,4.9%,"10:44 ET"
WMT,81.13,2024-11-15,75.00,-7.56%,0.25,74.75,8.54%,236,17315,24.64%,0.098592,88.84%,0.3%,4.9%,"10:35 ET"
PLTR,42.93,2024-11-15,27.00,-37.11%,0.09,26.91,59.53%,406,5369,93.89%,0.022257,97.04%,0.3%,4.9%,"10:44 ET"
PAYC,170.24,2025-01-17,130.00,-23.64%,1.5,128.5,32.48%,213,436,44.34%,0.088732,89.23%,1.2%,4.8%,"10:33 ET"
MSFT,417.27,2024-12-20,365.00,-12.53%,2.85,362.15,15.22%,803,6696,29.31%,0.114051,87.00%,0.8%,4.8%,"10:40 ET"
AAPL,235.67,2024-12-20,210.00,-10.89%,1.61,208.39,13.09%,133,23338,27.01%,0.121667,85.39%,0.8%,4.7%,"10:40 ET"
NVDA,141.24,2024-11-08,105.00,-25.66%,0.24,104.76,34.82%,110,2679,70.81%,0.02698,97.03%,0.2%,4.6%,"10:42 ET"
GOOGL,164.31,2024-12-20,140.00,-14.80%,1.05,138.95,18.25%,339,10919,32.51%,0.09791,88.77%,0.8%,4.6%,"10:40 ET"
NVDA,141.24,2025-01-17,90.00,-36.28%,0.98,89.02,58.66%,117,35469,61.70%,0.049656,93.16%,1.1%,4.6%,"10:40 ET"
GOOGL,164.31,2024-11-01,140.00,-14.80%,0.19,139.81,17.52%,105,713,50.65%,0.034156,96.57%,0.1%,4.5%,"10:43 ET"
NFLX,762.67,2024-11-01,700.00,-8.22%,0.95,699.05,9.10%,112,625,30.91%,0.055886,94.50%,0.1%,4.5%,"10:44 ET"
DDOG,127.37,2025-01-17,95.00,-25.41%,1.02,93.98,35.53%,1578,4078,45.87%,0.075658,90.35%,1.1%,4.5%,"10:39 ET"
TSM,202.5,2025-01-17,150.00,-25.93%,1.61,148.39,36.46%,162,10911,46.27%,0.073442,90.67%,1.1%,4.5%,"10:13 ET"
TSLA,219.65,2024-11-15,160.00,-27.16%,0.49,159.51,37.70%,282,9162,67.47%,0.030658,96.36%,0.3%,4.5%,"10:44 ET"
ZION,50.51,2025-01-17,37.50,-25.76%,0.4,37.1,36.15%,600,1045,48.36%,0.082763,89.51%,1.1%,4.5%,"10:44 ET"
SLB,42.47,2025-01-17,35.00,-17.59%,0.37,34.63,22.64%,200,4263,35.36%,0.107251,86.74%,1.1%,4.4%,"10:10 ET"
NVDA,141.24,2024-11-01,113.00,-19.99%,0.15,112.85,25.16%,336,951,65.02%,0.024223,97.59%,0.1%,4.4%,"10:20 ET"
BHP,56.66,2024-11-15,50.00,-11.75%,0.15,49.85,13.66%,452,824,34.09%,0.083548,91.95%,0.3%,4.4%,"10:39 ET"
PDD,125.44,2024-12-20,90.00,-28.25%,0.64,89.36,40.38%,141,9814,54.58%,0.051374,93.33%,0.7%,4.4%,"10:28 ET"
NVDA,141.24,2024-12-20,90.00,-36.28%,0.64,89.36,58.06%,1069,31651,67.59%,0.037599,95.00%,0.7%,4.4%,"10:42 ET"
META,572.72,2024-11-01,450.00,-21.43%,0.59,449.41,27.44%,182,2274,71.14%,0.022575,97.46%,0.1%,4.4%,"10:39 ET"
TJX,115.54,2024-11-15,105.00,-9.12%,0.31,104.69,10.36%,200,1693,27.36%,0.080291,90.92%,0.3%,4.3%,"10:19 ET"
TCOM,60.47,2025-01-17,45.00,-25.58%,0.45,44.55,35.74%,100,1632,46.59%,0.073746,90.18%,1.0%,4.2%,"09:44 ET"
MA,516.88,2024-11-15,465.00,-10.04%,1.33,463.67,11.48%,115,252,29.42%,0.075131,91.52%,0.3%,4.2%,"10:35 ET"
BA,161.57,2024-11-01,135.00,-16.44%,0.17,134.83,19.83%,113,4431,57.49%,0.030717,96.41%,0.1%,4.2%,"10:44 ET"
NVDA,141.24,2025-01-17,88.00,-37.69%,0.87,87.13,62.10%,100,13308,62.57%,0.04431,93.82%,1.0%,4.1%,"10:32 ET"
PEP,177.26,2024-12-20,165.00,-6.92%,1.1,163.9,8.15%,109,1412,18.49%,0.153796,83.05%,0.7%,4.1%,"10:12 ET"
AMZN,188.52,2024-12-20,155.00,-17.78%,1.03,153.97,22.44%,595,6107,36.36%,0.077874,90.79%,0.7%,4.1%,"10:44 ET"
XOM,120.18,2024-11-01,110.00,-8.47%,0.13,109.87,9.38%,114,762,32.81%,0.051008,93.99%,0.1%,3.9%,"10:24 ET"
UBER,80.11,2025-01-17,60.00,-25.10%,0.56,59.44,34.77%,510,12250,44.39%,0.070145,90.76%,0.9%,3.9%,"10:40 ET"
BA,161.57,2024-12-20,125.00,-22.63%,0.78,124.22,30.07%,102,1831,43.67%,0.060279,92.64%,0.6%,3.8%,"10:41 ET"
TSM,202.5,2025-01-17,145.00,-28.40%,1.32,143.68,40.94%,430,9236,47.92%,0.060219,92.21%,0.9%,3.8%,"10:29 ET"
CSCO,56.94,2024-11-15,50.00,-12.19%,0.13,49.87,14.18%,144,13393,33.47%,0.062577,93.11%,0.3%,3.8%,"10:28 ET"
NVDA,141.24,2024-11-15,100.00,-29.20%,0.26,99.74,41.61%,1017,39541,69.71%,0.025203,97.08%,0.3%,3.8%,"10:44 ET"
TXT,90.25,2024-11-15,77.50,-14.13%,0.2,77.3,16.75%,202,641,38.90%,0.058613,93.27%,0.3%,3.8%,"10:15 ET"
CSCO,56.94,2025-01-17,50.00,-12.19%,0.45,49.55,14.91%,130,26638,25.46%,0.128013,85.08%,0.9%,3.8%,"10:15 ET"
PG,169.3,2025-01-17,160.00,-5.49%,1.43,158.57,6.77%,988,5703,15.66%,0.195597,76.88%,0.9%,3.7%,"10:40 ET"
NVDA,141.24,2025-01-17,85.00,-39.82%,0.74,84.26,67.62%,229,24072,64.17%,0.037696,94.65%,0.9%,3.6%,"10:36 ET"
AAPL,235.67,2024-11-15,205.00,-13.01%,0.51,204.49,15.25%,1831,14156,34.94%,0.054928,93.63%,0.2%,3.6%,"10:40 ET"
AAPL,235.67,2024-11-01,210.00,-10.89%,0.23,209.77,12.35%,183,4698,38.33%,0.037376,95.85%,0.1%,3.6%,"10:45 ET"
NVDA,141.24,2024-11-01,110.00,-22.12%,0.12,109.88,28.54%,1552,7696,70.24%,0.019883,97.98%,0.1%,3.6%,"10:44 ET"
WM,212,2025-01-17,190.00,-10.38%,1.6,188.4,12.53%,200,272,22.67%,0.132606,83.75%,0.8%,3.5%,"10:24 ET"
AAPL,235.67,2024-12-20,205.00,-13.01%,1.18,203.82,15.63%,474,8075,28.17%,0.090944,88.89%,0.6%,3.5%,"10:40 ET"
NVDA,141.24,2024-11-15,97.00,-31.32%,0.23,96.77,45.95%,128,9208,73.52%,0.021525,97.46%,0.2%,3.5%,"10:25 ET"
NFLX,762.67,2024-11-15,675.00,-11.50%,1.6,673.4,13.26%,119,397,30.64%,0.059253,93.61%,0.2%,3.5%,"10:29 ET"
SHOP,82.89,2025-01-17,55.00,-33.65%,0.45,54.55,51.95%,100,7837,55.04%,0.046917,93.55%,0.8%,3.4%,"09:58 ET"
NVDA,141.24,2024-11-01,108.00,-23.53%,0.11,107.89,30.91%,128,945,73.87%,0.017676,98.18%,0.1%,3.4%,"10:40 ET"
VZ,43.94,2024-11-15,39.00,-11.24%,0.09,38.91,12.93%,1105,1842,29.65%,0.059525,93.78%,0.2%,3.4%,"10:25 ET"
MS,119.1,2025-01-17,100.00,-16.04%,0.8,99.2,20.06%,154,3180,29.33%,0.093889,88.76%,0.8%,3.3%,"10:27 ET"
NDAQ,74.64,2024-12-20,65.00,-12.92%,0.35,64.65,15.45%,500,284,27.83%,0.096785,88.98%,0.5%,3.3%,"10:06 ET"
TSLA,219.65,2024-11-08,155.00,-29.43%,0.25,154.75,41.94%,192,551,77.18%,0.017744,97.90%,0.2%,3.3%,"10:14 ET"
BA,161.57,2024-11-15,130.00,-19.54%,0.29,129.71,24.56%,376,4188,50.09%,0.040944,95.14%,0.2%,3.3%,"10:40 ET"
WMT,81.13,2024-12-20,70.00,-13.72%,0.36,69.64,16.50%,483,10154,28.49%,0.082664,89.93%,0.5%,3.1%,"10:32 ET"
BA,161.57,2025-01-17,120.00,-25.73%,0.9,119.1,35.66%,138,2641,41.98%,0.059305,92.55%,0.8%,3.1%,"10:37 ET"
NVDA,141.24,2024-11-01,106.00,-24.95%,0.1,105.9,33.37%,514,1142,76.34%,0.014575,98.48%,0.1%,3.1%,"10:18 ET"
NEM,58.01,2024-11-15,47.50,-18.12%,0.1,47.4,22.38%,107,2283,45.32%,0.041261,95.40%,0.2%,3.1%,"09:49 ET"
NVDA,141.24,2024-11-15,95.00,-32.74%,0.2,94.8,48.99%,239,42467,75.37%,0.018583,97.78%,0.2%,3.1%,"10:25 ET"
V,288.79,2024-11-15,255.00,-11.70%,0.53,254.47,13.49%,117,934,30.73%,0.053428,93.91%,0.2%,3.0%,"10:38 ET"
NVDA,141.24,2025-01-17,80.00,-43.36%,0.57,79.43,77.82%,954,73352,67.15%,0.02888,95.76%,0.7%,3.0%,"10:30 ET"
EBAY,64.67,2025-01-17,52.50,-18.82%,0.37,52.13,24.06%,124,5377,32.39%,0.077136,90.51%,0.7%,2.9%,"09:47 ET"
PLTR,42.93,2024-12-20,25.00,-41.77%,0.12,24.88,72.55%,336,6652,73.71%,0.024266,96.48%,0.5%,2.9%,"10:31 ET"
AMD,156.3,2024-12-20,105.00,-32.82%,0.5,104.5,49.57%,1886,20246,56.70%,0.033828,95.82%,0.5%,2.9%,"10:06 ET"
ASML,717.3,2024-11-01,630.00,-12.17%,0.55,629.45,13.96%,124,552,39.95%,0.030412,96.93%,0.1%,2.9%,"10:04 ET"
NVDA,141.24,2024-11-01,105.00,-25.66%,0.09,104.91,34.63%,771,2711,77.42%,0.013092,98.63%,0.1%,2.8%,"10:36 ET"
NFLX,762.67,2025-01-17,620.00,-18.71%,4.2,615.8,23.85%,106,705,32.16%,0.075169,90.52%,0.7%,2.8%,"09:43 ET"
NVDA,141.24,2024-12-20,80.00,-43.36%,0.37,79.63,77.37%,183,44493,74.75%,0.021422,96.96%,0.5%,2.8%,"10:38 ET"
ULTA,375.18,2024-11-15,315.00,-16.04%,0.6,314.4,19.33%,101,261,40.07%,0.041578,95.22%,0.2%,2.8%,"09:59 ET"
AAPL,235.67,2024-11-15,200.00,-15.14%,0.38,199.62,18.06%,177,28736,37.50%,0.040253,95.27%,0.2%,2.8%,"10:41 ET"
